12:51;00:01:15;428;5310,3037;;00:02:27;821;697,0398;;00:01:26;454;654,0374;;
12:51;00:03:51;1161;1672,0957;;00:03:51;1161;611,0349;;00:03:51;1161;544,0311;;
12:52;00:03:30;898;4410,2523;;00:03:30;898;637,0364;;00:04:35;1252;676,0386;;
12:52;00:03:36;1610;4457,255;;00:04:25;1438;612,035;;00:03:36;1610;619,0354;;
12:53;00:01:12;339;4332,2478;;00:02:10;657;598,0342;;00:01:12;339;618,0354;;
12:53;00:01:01;373;4490,2568;;00:01:01;373;808,0462;;00:04:50;1539;649,0372;;
12:54;00:00:50;134;4541,2598;;00:03:21;1432;593,0339;;00:00:50;134;591,0338;;
12:54;00:00:16;103;4494,2571;;00:00:59;256;759,0434;;00:00:16;103;833,0476;;
12:55;00:00:51;189;4684,2679;;00:00:51;189;659,0377;;00:00:51;189;636,0364;;
12:55;00:01:39;468;4401,2517;;00:01:39;468;648,037;;00:05:35;2087;781,0447;;
12:56;00:00:33;131;4430,2534;;00:07:25;2848;638,0365;;00:00:33;131;612,035;;
12:56;00:01:36;604;4313,2467;;00:02:11;759;630,036;;00:02:11;759;639,0365;;
12:57;00:03:52;1100;4427,2532;;00:05:11;1371;646,0369;;00:03:52;1100;661,0378;;
12:57;00:04:07;1136;4430,2534;;00:04:29;1413;614,0351;;00:04:07;1136;602,0345;;
12:58;00:00:09;98;4569,2613;;00:01:34;496;640,0366;;00:01:34;496;644,0368;;
12:59;00:02:02;564;4651,2661;;00:03:00;902;865,0495;;00:02:02;564;690,0395;;
12:59;00:00:30;172;4679,2677;;00:03:49;1155;754,0431;;00:00:30;172;686,0392;;
13:00;00:01:19;454;4450,2546;;00:01:32;566;648,0371;;00:02:45;814;714,0408;;
13:00;00:00:06;40;4642,2656;;00:03:55;1017;670,0383;;00:03:27;855;679,0388;;
13:01;00:01:35;632;4403,2519;;00:03:43;1120;607,0348;;00:01:35;632;640,0366;;
13:01;00:02:16;954;4561,2609;;00:02:16;954;600,0343;;00:02:17;1370;588,0336;;
13:02;00:01:03;391;4289,2454;;00:01:40;563;632,0362;;00:01:03;391;625,0358;;
13:03;00:02:53;835;4494,2571;;00:04:00;996;730,0418;;00:02:53;835;666,0381;;
13:03;00:00:57;354;4335,248;;00:01:19;462;576,0329;;00:01:05;405;686,0392;;
13:04;00:00:11;60;4434,2537;;00:01:17;169;685,0392;;00:00:22;98;644,0368;;
13:04;00:01:09;502;4307,2464;;00:01:09;502;788,0451;;00:01:09;502;657,0376;;
13:05;00:04:22;1229;3840,2196;;00:04:22;1229;545,0312;;00:04:22;1229;548,0313;;
13:05;00:02:38;818;4392,2512;;00:05:35;1968;586,0335;;00:05:22;1411;539,0308;;
13:06;00:02:39;863;4668,267;;00:03:35;885;1640,0938;;00:04:08;1233;789,0451;;
13:06;00:01:24;320;4639,2654;;00:05:04;1456;676,0387;;00:01:24;320;680,0389;;
13:07;00:01:29;493;4835,2766;;00:02:23;805;638,0365;;00:01:29;493;648,0371;;
13:07;00:00:11;79;4610,2637;;00:03:01;916;632,0362;;00:00:11;79;609,0349;;
13:08;00:02:08;633;4478,2561;;00:02:56;804;625,0357;;00:02:08;633;636,0363;;
13:08;00:01:29;584;3903,2232;;00:03:51;858;645,0369;;00:02:24;506;620,0355;;
13:09;00:00:00;0;4325,2473;;00:00:00;0;586,0335;;00:00:00;0;553,0317;;
13:09;00:00:00;0;4612,2638;;00:02:03;713;857,0491;;00:02:03;713;749,0429;;
13:10;00:00:00;0;4287,2452;;00:00:00;0;558,0319;;00:00:52;162;563,0322;;
13:11;00:02:48;886;4510,2579;;00:06:55;2354;684,0391;;00:05:24;2693;587,0335;;
13:11;00:00:15;87;4579,262;;00:00:15;87;601,0344;;00:00:15;87;618,0353;;
13:12;00:03:31;1174;4400,2517;;00:06:46;2373;600,0343;;00:05:24;1677;618,0354;;
13:12;00:01:01;323;4558,2607;;00:02:15;873;592,0339;;00:04:16;1289;605,0346;;
13:13;00:00:17;194;4517,2583;;00:00:40;468;606,0347;;00:00:17;194;585,0334;;
13:14;00:01:05;368;4627,2647;;00:02:29;659;683,0391;;00:01:17;392;681,0389;;
13:14;00:04:48;1344;4514,2582;;00:07:03;2127;664,038;;00:07:03;2127;898,0513;;
13:15;00:00:53;281;4570,2614;;00:04:37;1454;632,0362;;00:00:53;281;578,0331;;
13:15;00:02:41;590;4634,2651;;00:02:42;891;686,0392;;00:02:41;590;664,038;;
13:16;00:03:16;1097;4467,2555;;00:06:02;1770;615,0352;;00:03:16;1097;582,0333;;
13:16;00:01:23;511;4418,2527;;00:06:04;2267;668,0382;;00:05:44;2191;618,0353;;
13:17;00:00:31;165;4771,2729;;00:05:23;1988;681,0389;;00:01:29;416;691,0395;;
13:17;00:00:38;252;4801,2746;;00:00:38;252;640,0366;;00:04:53;1281;674,0385;;

Aperte ENTER para finalizar..
